Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2016,02-12-2016,Friday,04-12-2020,United States,All,All,$,10000000,4509000000
Exports,2016,03-12-2016,Saturday,05-12-2020,United States,All,All,$,28000000,4537000000
Exports,2016,04-12-2016,Sunday,06-12-2020,United States,All,All,$,28000000,4565000000
Exports,2016,05-12-2016,Monday,07-12-2020,United States,All,All,$,2000000,4567000000
Exports,2016,06-12-2016,Tuesday,08-12-2020,United States,All,All,$,4000000,4571000000
Exports,2016,07-12-2016,Wednesday,09-12-2020,United States,All,All,$,6000000,4577000000
Exports,2016,08-12-2016,Thursday,10-12-2020,United States,All,All,$,18000000,4595000000
Exports,2016,09-12-2016,Friday,11-12-2020,United States,All,All,$,11000000,4607000000
Exports,2016,10-12-2016,Saturday,12-12-2020,United States,All,All,$,24000000,4631000000
Exports,2016,11-12-2016,Sunday,13-12-2020,United States,All,All,$,27000000,4658000000
Exports,2016,12-12-2016,Monday,14-12-2020,United States,All,All,$,1000000,4659000000
Exports,2016,13-12-2016,Tuesday,15-12-2020,United States,All,All,$,7000000,4666000000
Exports,2016,14-12-2016,Wednesday,16-12-2020,United States,All,All,$,2000000,4668000000
Exports,2017,04-02-2017,Saturday,01-02-2020,United States,All,All,$,34000000,34000000
Exports,2017,05-02-2017,Sunday,02-02-2020,United States,All,All,$,35000000,68000000
Exports,2017,06-02-2017,Monday,03-02-2020,United States,All,All,$,1000000,69000000
Exports,2017,07-02-2017,Tuesday,04-02-2020,United States,All,All,$,7000000,77000000
Exports,2017,08-02-2017,Wednesday,05-02-2020,United States,All,All,$,4000000,81000000
Exports,2017,09-02-2017,Thursday,06-02-2020,United States,All,All,$,15000000,96000000
Exports,2017,10-02-2017,Friday,07-02-2020,United States,All,All,$,16000000,112000000
Exports,2017,11-02-2017,Saturday,08-02-2020,United States,All,All,$,20000000,131000000
Exports,2017,12-02-2017,Sunday,09-02-2020,United States,All,All,$,48000000,180000000
Exports,2017,13-02-2017,Monday,10-02-2020,United States,All,All,$,7000000,186000000
Exports,2017,14-02-2017,Tuesday,11-02-2020,United States,All,All,$,11000000,197000000
Exports,2017,15-02-2017,Wednesday,12-02-2020,United States,All,All,$,7000000,204000000
Exports,2017,16-02-2017,Thursday,13-02-2020,United States,All,All,$,22000000,226000000
Exports,2017,17-02-2017,Friday,14-02-2020,United States,All,All,$,12000000,238000000
Exports,2017,18-02-2017,Saturday,15-02-2020,United States,All,All,$,23000000,261000000
Exports,2017,19-02-2017,Sunday,16-02-2020,United States,All,All,$,45000000,306000000
Exports,2017,20-02-2017,Monday,17-02-2020,United States,All,All,$,2000000,308000000
Exports,2017,21-02-2017,Tuesday,18-02-2020,United States,All,All,$,12000000,320000000
Exports,2017,22-02-2017,Wednesday,19-02-2020,United States,All,All,$,4000000,323000000
Exports,2017,23-02-2017,Thursday,20-02-2020,United States,All,All,$,14000000,337000000
Exports,2017,24-02-2017,Friday,21-02-2020,United States,All,All,$,12000000,349000000
Exports,2017,25-02-2017,Saturday,22-02-2020,United States,All,All,$,9000000,358000000
Exports,2017,26-02-2017,Sunday,23-02-2020,United States,All,All,$,47000000,406000000
Exports,2017,27-02-2017,Monday,24-02-2020,United States,All,All,$,4000000,410000000
Exports,2017,28-02-2017,Tuesday,25-02-2020,United States,All,All,$,2000000,412000000
Exports,2017,01-03-2017,Wednesday,26-02-2020,United States,All,All,$,16000000,428000000
Exports,2017,02-03-2017,Thursday,27-02-2020,United States,All,All,$,11000000,439000000
Exports,2017,03-03-2017,Friday,28-02-2020,United States,All,All,$,30000000,469000000
Exports,2017,04-03-2017,Saturday,29-02-2020,United States,All,All,$,9000000,478000000
Exports,2017,05-03-2017,Sunday,01-03-2020,United States,All,All,$,32000000,510000000
Exports,2017,06-03-2017,Monday,02-03-2020,United States,All,All,$,5000000,515000000
Exports,2017,07-03-2017,Tuesday,03-03-2020,United States,All,All,$,8000000,523000000
Exports,2017,08-03-2017,Wednesday,04-03-2020,United States,All,All,$,1000000,524000000
Exports,2017,09-03-2017,Thursday,05-03-2020,United States,All,All,$,10000000,534000000
Exports,2017,10-03-2017,Friday,06-03-2020,United States,All,All,$,28000000,562000000
Exports,2017,11-03-2017,Saturday,07-03-2020,United States,All,All,$,17000000,579000000
Exports,2017,12-03-2017,Sunday,08-03-2020,United States,All,All,$,52000000,631000000
Exports,2017,13-03-2017,Monday,09-03-2020,United States,All,All,$,8000000,639000000
Exports,2017,14-03-2017,Tuesday,10-03-2020,United States,All,All,$,15000000,654000000
Exports,2017,15-03-2017,Wednesday,11-03-2020,United States,All,All,$,9000000,663000000
Exports,2017,16-03-2017,Thursday,12-03-2020,United States,All,All,$,12000000,676000000
Exports,2017,17-03-2017,Friday,13-03-2020,United States,All,All,$,13000000,689000000
Exports,2017,18-03-2017,Saturday,14-03-2020,United States,All,All,$,18000000,707000000
Exports,2017,19-03-2017,Sunday,15-03-2020,United States,All,All,$,34000000,741000000
Exports,2017,20-03-2017,Monday,16-03-2020,United States,All,All,$,2000000,742000000
Exports,2017,21-03-2017,Tuesday,17-03-2020,United States,All,All,$,4000000,746000000
Exports,2017,22-03-2017,Wednesday,18-03-2020,United States,All,All,$,4000000,750000000
Exports,2017,23-03-2017,Thursday,19-03-2020,United States,All,All,$,6000000,755000000
Exports,2017,24-03-2017,Friday,20-03-2020,United States,All,All,$,8000000,764000000
Exports,2017,25-03-2017,Saturday,21-03-2020,United States,All,All,$,22000000,786000000
Exports,2017,26-03-2017,Sunday,22-03-2020,United States,All,All,$,54000000,839000000
Exports,2017,27-03-2017,Monday,23-03-2020,United States,All,All,$,4000000,843000000
Exports,2017,28-03-2017,Tuesday,24-03-2020,United States,All,All,$,9000000,852000000
Exports,2017,29-03-2017,Wednesday,25-03-2020,United States,All,All,$,6000000,858000000
Exports,2017,30-03-2017,Thursday,26-03-2020,United States,All,All,$,15000000,873000000
Exports,2017,31-03-2017,Friday,27-03-2020,United States,All,All,$,13000000,886000000
Exports,2017,01-04-2017,Saturday,28-03-2020,United States,All,All,$,33000000,919000000
Exports,2017,02-04-2017,Sunday,29-03-2020,United States,All,All,$,46000000,965000000
Exports,2017,03-04-2017,Monday,30-03-2020,United States,All,All,$,8000000,973000000
Exports,2017,04-04-2017,Tuesday,31-03-2020,United States,All,All,$,8000000,981000000
Exports,2017,05-04-2017,Wednesday,01-04-2020,United States,All,All,$,2000000,983000000
Exports,2017,06-04-2017,Thursday,02-04-2020,United States,All,All,$,14000000,996000000
Exports,2017,07-04-2017,Friday,03-04-2020,United States,All,All,$,9000000,1005000000
Exports,2017,08-04-2017,Saturday,04-04-2020,United States,All,All,$,14000000,1020000000
Exports,2017,09-04-2017,Sunday,05-04-2020,United States,All,All,$,51000000,1071000000
Exports,2017,10-04-2017,Monday,06-04-2020,United States,All,All,$,9000000,1080000000
Exports,2017,11-04-2017,Tuesday,07-04-2020,United States,All,All,$,9000000,1089000000
Exports,2017,12-04-2017,Wednesday,08-04-2020,United States,All,All,$,6000000,1095000000
Exports,2017,13-04-2017,Thursday,09-04-2020,United States,All,All,$,15000000,1111000000
Exports,2017,14-04-2017,Friday,10-04-2020,United States,All,All,$,12000000,1122000000
Exports,2017,15-04-2017,Saturday,11-04-2020,United States,All,All,$,20000000,1142000000
Exports,2017,16-04-2017,Sunday,12-04-2020,United States,All,All,$,48000000,1190000000
Exports,2017,17-04-2017,Monday,13-04-2020,United States,All,All,$,6000000,1196000000
Exports,2017,18-04-2017,Tuesday,14-04-2020,United States,All,All,$,4000000,1200000000
Exports,2017,19-04-2017,Wednesday,15-04-2020,United States,All,All,$,2000000,1202000000
Exports,2017,20-04-2017,Thursday,16-04-2020,United States,All,All,$,8000000,1211000000
Exports,2017,21-04-2017,Friday,17-04-2020,United States,All,All,$,9000000,1219000000
Exports,2017,22-04-2017,Saturday,18-04-2020,United States,All,All,$,8000000,1227000000
Exports,2017,23-04-2017,Sunday,19-04-2020,United States,All,All,$,40000000,1267000000
Exports,2017,24-04-2017,Monday,20-04-2020,United States,All,All,$,4000000,1271000000
Exports,2017,25-04-2017,Tuesday,21-04-2020,United States,All,All,$,7000000,1279000000
Exports,2017,26-04-2017,Wednesday,22-04-2020,United States,All,All,$,5000000,1284000000
Exports,2017,27-04-2017,Thursday,23-04-2020,United States,All,All,$,20000000,1304000000
Exports,2017,28-04-2017,Friday,24-04-2020,United States,All,All,$,11000000,1315000000
Exports,2017,29-04-2017,Saturday,25-04-2020,United States,All,All,$,17000000,1332000000
Exports,2017,30-04-2017,Sunday,26-04-2020,United States,All,All,$,41000000,1373000000
Exports,2017,01-05-2017,Monday,27-04-2020,United States,All,All,$,5000000,1378000000
Exports,2017,02-05-2017,Tuesday,28-04-2020,United States,All,All,$,10000000,1388000000
Exports,2017,03-05-2017,Wednesday,29-04-2020,United States,All,All,$,5000000,1393000000
